
  3.900000e-02,   1.533032e+07,   9.725226e+07,   4.786805e+06,   1.271868e+08,   5.218519e+07
  4.050000e-02,   1.504668e+07,   9.356179e+07,   4.740787e+06,   1.200593e+08,   5.079065e+07
  4.200000e-02,   1.475844e+07,   8.988746e+07,   4.693482e+06,   1.131374e+08,   4.938236e+07
  4.350000e-02,   1.446614e+07,   8.623982e+07,   4.644936e+06,   1.064414e+08,   4.796356e+07
  4.500000e-02,   1.417032e+07,   8.262886e+07,   4.595197e+06,   9.998858e+07,   4.653740e+07
  4.650000e-02,   1.387151e+07,   7.906399e+07,   4.544309e+06,   9.379340e+07,   4.510700e+07
  4.800000e-02,   1.357023e+07,   7.555401e+07,   4.492323e+06,   8.786732e+07,   4.367540e+07
  4.950000e-02,   1.326702e+07,   7.210705e+07,   4.439286e+06,   8.221903e+07,   4.224555e+07
  5.100000e-02,   1.296237e+07,   6.873058e+07,   4.385247e+06,   7.685445e+07,   4.082031e+07
  5.250000e-02,   1.265679e+07,   6.543137e+07,   4.330257e+06,   7.177693e+07,   3.940244e+07
  5.400000e-02,   1.235078e+07,   6.221551e+07,   4.274366e+06,   6.698735e+07,   3.799460e+07
  5.550000e-02,   1.204480e+07,   5.908838e+07,   4.217624e+06,   6.248435e+07,   3.659931e+07
  5.700000e-02,   1.173932e+07,   5.605463e+07,   4.160081e+06,   5.826443e+07,   3.521899e+07
  5.850000e-02,   1.143479e+07,   5.311826e+07,   4.101791e+06,   5.432223e+07,   3.385593e+07
  6.000000e-02,   1.113164e+07,   5.028254e+07,   4.042802e+06,   5.065069e+07,   3.251228e+07
  6.150000e-02,   1.083028e+07,   4.755010e+07,   3.983168e+06,   4.724128e+07,   3.119005e+07
  6.300000e-02,   1.053112e+07,   4.492291e+07,   3.922939e+06,   4.408420e+07,   2.989112e+07
  6.450000e-02,   1.023452e+07,   4.240230e+07,   3.862166e+06,   4.116861e+07,   2.861721e+07
  6.600000e-02,   9.940861e+06,   3.998903e+07,   3.800901e+06,   3.848280e+07,   2.736992e+07
  6.750000e-02,   9.650467e+06,   3.768327e+07,   3.739196e+06,   3.601444e+07,   2.615069e+07
  6.900000e-02,   9.363662e+06,   3.548465e+07,   3.677099e+06,   3.375074e+07,   2.496080e+07
  7.050000e-02,   9.080743e+06,   3.339232e+07,   3.614663e+06,   3.167863e+07,   2.380142e+07
  7.200000e-02,   8.801989e+06,   3.140496e+07,   3.551936e+06,   2.978492e+07,   2.267355e+07
